id	source	name	update	type	parent_id	parent_name	contact_email	contact_form	contact_phone	contact_fax	website	streetAddress	postOfficeBoxNumber	postalCode	addressLocality	addressCountry	latitude	longitude
186114	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186114	Cabinet international	2015-11-10	administration-centrale-ou-ministere	165701	Cabinet et Communication Cabinet international	cabinet.communication[a]dgfip.finances.gouv.fr	http://www.economie.gouv.fr/courrier	+33 1 53 18 61 18	+33 1 53 18 96 25	http://www.impots.gouv.fr	Bâtiment Colbert - Télédoc 341, 139 rue de Bercy		75572	Paris Cedex 12			
186122	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186122	Mission Action commerciale et gestion des ventes - Département commercial	2015-11-03	administration-centrale-ou-ministere	186063	Sous-direction des publics et des produits		http://www.dila.premier-ministre.gouv.fr/nous-contacter/	+33 1 40 15 72 85	+33 1 40 15 69 90	http://www.dila.premier-ministre.gouv.fr	29-31 quai Voltaire		75344	Paris Cedex 07		48.859201	2.329997
186126	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186126	Mission Doctrine comptable et contrôle interne comptable	2015-11-10	administration-centrale-ou-ministere	170730	Service comptable de l'État	service.ce[à]dgfip.finances.gouv.fr	http://www.economie.gouv.fr/courrier	+33 1 53 18 72 31	+33 1 53 18 32 37	http://www.impots.gouv.fr	Bâtiment Necker, 120 rue de Bercy	Télédoc 787	75572	Paris Cedex 12			
186133	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186133	Mission Information régalienne, administrative et économique - Département de l'information administrative multicanal	2015-11-03	administration-centrale-ou-ministere	186063	Sous-direction des publics et des produits		http://www.dila.premier-ministre.gouv.fr/nous-contacter/	+33 1 40 15 69 21	+33 1 40 15 71 35	http://www.dila.premier-ministre.gouv.fr	26 rue Desaix		75727	Paris Cedex 15			
186135	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186135	Mission Information régalienne, administrative et économique - Centre d'appels interministériel	2015-11-03	administration-centrale-ou-ministere	186063	Sous-direction des publics et des produits		http://www.dila.premier-ministre.gouv.fr/nous-contacter/	+33 3 55 35 09 01	+33 3 87 50 34 34	http://www.dila.premier-ministre.gouv.fr	4 rue des Remparts	CS 30451	57008	Metz Cedex 1			
186137	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186137	Mission Sirhius	2015-11-10	administration-centrale-ou-ministere	734347	Service Cap Numérique	srp[a]dgfip.finances.gouv.fr	http://www.economie.gouv.fr/courrier	+33 1 57 33 60 61	+33 1 58 84 77 56	http://www.collectivites-locales.gouv.fr	Immeuble Maille Nord III, 7 porte de Neuilly		93160	Noisy-le-Grand		48.842989	2.54422
186142	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186142	Département des ressources humaines	2015-11-03	administration-centrale-ou-ministere	186066	Secrétariat général de la Direction de l'information légale et administrative		http://www.dila.premier-ministre.gouv.fr/nous-contacter/	+33 1 40 58 76 59		http://www.dila.premier-ministre.gouv.fr	26 rue Desaix		75727	Paris Cedex 15			
186145	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186145	Département des affaires financières	2015-11-03	administration-centrale-ou-ministere	186066	Secrétariat général de la Direction de l'information légale et administrative		http://www.dila.premier-ministre.gouv.fr/nous-contacter/	+33 1 40 58 78 53		http://www.dila.premier-ministre.gouv.fr	26 rue Desaix		75727	Paris Cedex 15			
186148	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186148	Département des moyens généraux	2015-11-03	administration-centrale-ou-ministere	186066	Secrétariat général de la Direction de l'information légale et administrative		http://www.dila.premier-ministre.gouv.fr/nous-contacter/	+33 1 40 58 78 30 	+33 1 40 58 76 07	http://www.dila.premier-ministre.gouv.fr	26 rue Desaix		75727	Paris Cedex 15			
186187	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186187	Veille et prospective	2013-05-23	administration-centrale-ou-ministere	171757	France Stratégie - Commissariat général à la stratégie et à la prospective	strategie@strategie.gouv.fr		+33 1 42 75 60 00	+33 1 42 75 64 75	http://www.strategie.gouv.fr	18 rue de Martignac		75700	Paris SP 07			
186228	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186228	Mission des achats	2015-07-31	administration-centrale-ou-ministere	169525	Service des affaires financières et générales			+33 1 40 15 80 00	+33 1 40 15 77 73	http://www.culturecommunication.gouv.fr	182 rue Saint-Honoré		75033	Paris Cedex 01			
186230	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186230	Sous-direction des affaires financières 	2016-01-07	administration-centrale-ou-ministere	169525	Service des affaires financières et générales			+33 1 40 15 80 00	+33 1 40 15 82 34	http://www.culturecommunication.gouv.fr	182 rue Saint-Honoré		75033	Paris Cedex 01		48.862398	2.338903
186232	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186232	Sous-direction des affaires immobilières et générales	2015-09-30	administration-centrale-ou-ministere	169525	Service des affaires financières et générales			+33 1 40 15 80 00	+33 1 40 15 82 34	http://www.culturecommunication.gouv.fr	182 rue Saint-Honoré		75033	Paris Cedex 01		48.862398	2.338903
186234	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186234	Sous-direction des affaires juridiques	2015-10-01	administration-centrale-ou-ministere	167162	Service des affaires juridiques et internationales			+33 1 40 15 80 00	+33 1 40 15 88 45	http://www.culturecommunication.gouv.fr	182 rue Saint-Honoré		75033	Paris Cedex 01		48.862398	2.338903
186236	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186236	Sous-direction des affaires européennes et internationales	2015-07-07	administration-centrale-ou-ministere	167162	Service des affaires juridiques et internationales	point-culture@culture.gouv.fr		+33 1 40 15 80 00	+33 1 40 15 37 60 	http://www.culturecommunication.gouv.fr	182 rue Saint-Honoré		75033	Paris Cedex 01		48.862398	2.338903
186239	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186239	Département de la programmation et des moyens	2015-07-31	administration-centrale-ou-ministere	171837	Secrétariat général	sgprog.sg@culture.gouv.fr		+33 1 40 15 80 00 	+33 1 40 15 75 46	http://www.culturecommunication.gouv.fr	182 rue Saint-Honoré		75033	Paris Cedex 01		48.862398	2.338903
186241	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186241	Service de la coordination des politiques culturelles et de l'innovation	2015-11-23	administration-centrale-ou-ministere	171837	Secrétariat général			+33 1 40 15 80 00	+33 1 40 15 79 53 	http://www.culturecommunication.gouv.fr	182 rue Saint-Honoré		75033	Paris Cedex 01		48.862398	2.338903
186243	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186243	Département de l'éducation et du développement artistiques et culturels	2015-07-07	administration-centrale-ou-ministere	186241	Service de la coordination des politiques culturelles et de l'innovation			+33 1 40 15 80 00 	+33 1 40 15 77 46	http://www.culturecommunication.gouv.fr	182 rue Saint-Honoré		75033	Paris Cedex 01		48.862398	2.338903
186245	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186245	Département de l'enseignement supérieur, de la recherche et de la technologie	2015-07-07	administration-centrale-ou-ministere	186241	Service de la coordination des politiques culturelles et de l'innovation			+33 1 40 15 80 00 	+33 1 40 15 83 84	http://www.culturecommunication.gouv.fr	182 rue Saint-Honoré		75033	Paris Cedex 01		48.862398	2.338903
186247	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186247	Département des études, de la prospective et des statistiques	2015-11-25	administration-centrale-ou-ministere	186241	Service de la coordination des politiques culturelles et de l'innovation			+33 1 40 15 80 00 	+33 1 40 15 79 99	http://www.culturecommunication.gouv.fr	182 rue Saint-Honoré		75033	Paris Cedex 01		48.862398	2.338903
186249	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186249	Département des programmes numériques	2015-07-31	administration-centrale-ou-ministere	186241	Service de la coordination des politiques culturelles et de l'innovation			+33 1 40 15 80 00	+33 1 40 15 78 06	http://www.culturecommunication.gouv.fr	182 rue Saint-Honoré		75033	Paris Cedex 01		48.862398	2.338903
186254	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186254	Direction générale de la création artistique	2016-02-05	administration-centrale-ou-ministere	172218	Ministère de la Culture et de la Communication	point-culture@culture.gouv.fr	http://www.culturecommunication.gouv.fr/Nous-contacter?service=1	+33 1 40 15 80 00	+33 1 40 15 85 30	http://www.culturecommunication.gouv.fr	62 rue Beaubourg		75003	Paris		48.86329	2.354758
186256	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186256	Collège arts plastiques	2015-07-07	administration-centrale-ou-ministere	171368	Inspection de la création artistique		http://www.culturecommunication.gouv.fr/Nous-contacter?service=1	+33 1 40 15 80 00	+33 1 40 15 89 93	http://www.culturecommunication.gouv.fr	62 rue Beaubourg		75003	Paris		48.86329	2.354758
186262	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186262	Direction générale des patrimoines	2015-08-21	administration-centrale-ou-ministere	172218	Ministère de la Culture et de la Communication	communication.dgpat@culture.gouv.fr	http://www.culturecommunication.gouv.fr/Nous-contacter?service=1	+33 1 40 15 80 00	+33 1 40 15 85 30	http://www.culturecommunication.gouv.fr	3 rue de Valois		75033	Paris Cedex 01		48.863075	2.337154
186265	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186265	Service de l'architecture	2015-08-21	administration-centrale-ou-ministere	186262	Direction générale des patrimoines	communication.dgpat@culture.gouv.fr	http://www.culturecommunication.gouv.fr/Nous-contacter?service=1	+33 1 40 15 80 00	+33 1 40 15 85 30	http://www.culturecommunication.gouv.fr	3 rue de Valois		75033	Paris Cedex 01		48.863075	2.337154
186267	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186267	Mission de la communication	2015-07-07	administration-centrale-ou-ministere	186254	Direction générale de la création artistique	point-culture@culture.gouv.fr	http://www.culturecommunication.gouv.fr/Nous-contacter?service=1	+33 1 40 15 80 00	+33 1 40 15 85 30	http://www.culturecommunication.gouv.fr	62 rue Beaubourg		75003	Paris		48.86329	2.354758
186269	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186269	Département des publics et de la diffusion	2016-02-04	administration-centrale-ou-ministere	186254	Direction générale de la création artistique	point-culture@culture.gouv.fr	http://www.culturecommunication.gouv.fr/Nous-contacter?service=1	+33 1 40 15 80 00	+33 1 40 15 85 30	http://www.culturecommunication.gouv.fr	62 rue Beaubourg		75003	Paris		48.86329	2.354758
186271	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186271	Bureau de l'action européenne et internationale	2016-02-04	administration-centrale-ou-ministere	186269	Département des publics et de la diffusion	point-culture@culture.gouv.fr	http://www.culturecommunication.gouv.fr/Nous-contacter?service=1	+33 1 40 15 80 00	+33 1 40 15 85 30	http://www.culturecommunication.gouv.fr	62 rue Beaubourg		75003	Paris		48.86329	2.354758
186274	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186274	Service du patrimoine	2015-07-07	administration-centrale-ou-ministere	186262	Direction générale des patrimoines	communication.dgpat@culture.gouv.fr	http://www.culturecommunication.gouv.fr/Nous-contacter?service=1	+33 1 40 15 80 00	+33 1 40 15 85 30	http://www.culturecommunication.gouv.fr	3 rue de Valois		75033	Paris Cedex 01		48.863075	2.337154
186275	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186275	Bureau de l'éducation artistique et des pratiques amateurs	2016-02-04	administration-centrale-ou-ministere	186269	Département des publics et de la diffusion	point-culture@culture.gouv.fr	http://www.culturecommunication.gouv.fr/Nous-contacter?service=1	+33 1 40 15 80 00	+33 1 40 15 85 30	http://www.culturecommunication.gouv.fr	62 rue Beaubourg		75003	Paris		48.86329	2.354758
186279	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186279	Bureau des réseaux pluridisciplinaires, du multimédia et de la numérisation	2016-02-04	administration-centrale-ou-ministere	186269	Département des publics et de la diffusion	point-culture@culture.gouv.fr	http://www.culturecommunication.gouv.fr/Nous-contacter?service=1	+33 1 40 15 80 00	+33 1 40 15 85 30	http://www.culturecommunication.gouv.fr	62 rue Beaubourg		75003	Paris		48.86329	2.354758
186283	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186283	Direction générale des médias et des industries culturelles	2015-12-29	administration-centrale-ou-ministere	172218	Ministère de la Culture et de la Communication		http://www.culturecommunication.gouv.fr/Nous-contacter?service=1	+33 1 40 15 80 00	+33 1 40 15 33 26	http://www.culturecommunication.gouv.fr	3 rue de Valois		75033	Paris Cedex 01		48.862398	2.338903
186302	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186302	Bureau du financement des industries culturelles	2015-07-07	administration-centrale-ou-ministere	167136	Sous-direction du développement de l'économie culturelle		http://www.culturecommunication.gouv.fr/Nous-contacter?service=1	+33 1 40 15 80 00	+33 1 40 15 33 26	http://www.culturecommunication.gouv.fr	3 rue de Valois		75033	Paris Cedex 01		48.862398	2.338903
186304	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186304	Mission du mécénat	2015-07-31	administration-centrale-ou-ministere	170217	Délégation à l'information et à la communication		http://www.culturecommunication.gouv.fr/Nous-contacter?service=1	+33 1 40 15 80 00	+33 1 40 15 33 26	http://www.culturecommunication.gouv.fr	3 rue de Valois		75033	Paris Cedex 01		48.862398	2.338903
186306	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186306	Bureau des affaires financières	2015-07-22	administration-centrale-ou-ministere	167168	Sous-direction des affaires financières et générales	communication.dgpat@culture.gouv.fr	http://www.culturecommunication.gouv.fr/Nous-contacter?service=1	+33 1 40 15 80 00	+33 1 40 15 33 33	http://www.culturecommunication.gouv.fr	3 rue de Valois		75033	Paris Cedex 01		48.862398	2.338903
186308	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186308	Département de la formation scientifique et technique	2015-07-07	administration-centrale-ou-ministere	186262	Direction générale des patrimoines	communication.dgpat@culture.gouv.fr	http://www.culturecommunication.gouv.fr/Nous-contacter?service=1	+33 1 40 27 67 23	+33 1 40 27 63 65	http://www.culturecommunication.gouv.fr	56 rue des Francs-Bourgeois		75003	Paris		48.859508	2.35775
186310	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186310	Département du pilotage de la recherche et de la politique scientifique	2015-07-07	administration-centrale-ou-ministere	186262	Direction générale des patrimoines	communication.dgpat@culture.gouv.fr	http://www.culturecommunication.gouv.fr/Nous-contacter?service=1	+33 1 40 15 80 00	+33 1 40 15 85 30	http://www.culturecommunication.gouv.fr	3 rue de Valois		75033	Paris Cedex 01		48.863075	2.337154
186321	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186321	Sous-direction de la politique des musées	2015-10-21	administration-centrale-ou-ministere	171984	Service des musées de France	communication.dgpat@culture.gouv.fr	http://www.culturecommunication.gouv.fr/Nous-contacter?service=1	+33 1 40 15 73 00	+33 1 40 15 34 10	http://www.culturecommunication.gouv.fr	6 rue des Pyramides		75041	Paris Cedex 01			
186370	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186370	Département de la sécurité nucléaire	2015-07-30	administration-centrale-ou-ministere	178620	Service de défense, de sécurité et d'intelligence économique	permanence-cmvoa@developpement-durable.gouv.fr	http://www.developpement-durable.gouv.fr/Les-implantations-du-ministere.html	+33 1 40 81 26 23	+33 1 40 81 89 40	http://www.developpement-durable.gouv.fr			92055	Paris-La-Défense Cedex		48.856861	2.32507
186388	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186388	Département du contrôle automatisé	2015-11-10	administration-centrale-ou-ministere	172106	Délégation à la sécurité et à la circulation routières		http://www.securite-routiere.gouv.fr/contact	+33 1 40 81 37 28	+33 1 40 81 38 30	http://www.securite-routiere.gouv.fr	Tour Pascal B		92055	Paris-La-Défense Cedex			
186390	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186390	Pôle Déploiement	2015-11-05	administration-centrale-ou-ministere	186388	Département du contrôle automatisé		http://www.securite-routiere.gouv.fr/contact	+33 1 40 81 37 28	+33 1 40 81 38 30	http://www.securite-routiere.gouv.fr	Tour Pascal B		92055	Paris-La-Défense Cedex			
186392	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186392	Pôle Maintenance	2015-11-05	administration-centrale-ou-ministere	186388	Département du contrôle automatisé		http://www.securite-routiere.gouv.fr/contact	+33 1 40 81 37 28	+33 1 40 81 38 30	http://www.securite-routiere.gouv.fr	Tour Pascal B		92055	Paris-La-Défense Cedex			
186394	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186394	Pôle administratif	2015-11-05	administration-centrale-ou-ministere	186388	Département du contrôle automatisé		http://www.securite-routiere.gouv.fr/contact	+33 1 40 81 37 28	+33 1 40 81 38 30	http://www.securite-routiere.gouv.fr	Tour Pascal B		92055	Paris-La-Défense Cedex			
186430	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186430	Direction générale de la cohésion sociale	2016-02-04	administration-centrale-ou-ministere	192696	Ministère des Affaires sociales, de la Santé et des Droits des femmes			+33 1 40 56 60 00	+33 1 44 56 87 26	http://www.social-sante.gouv.fr	14 avenue Duquesne		75350	Paris SP 07		48.838417	2.317603
186432	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186432	Service des politiques sociales et médico-sociales	2015-11-09	administration-centrale-ou-ministere	186430	Direction générale de la cohésion sociale			+33 1 40 56 87 90	+33 1 40 56 87 23	http://www.social-sante.gouv.fr	14 avenue Duquesne		75350	Paris SP 07		48.838417	2.317603
186435	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186435	Service des politiques d'appui	2015-11-09	administration-centrale-ou-ministere	186430	Direction générale de la cohésion sociale			+33 1 40 56 60 00	+33 1 40 56 87 19	http://www.social-sante.gouv.fr	14 avenue Duquesne		75350	Paris SP 07		48.838417	2.317603
186437	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186437	Mission de l'analyse stratégique, des synthèses et de la prospective	2015-11-09	administration-centrale-ou-ministere	186430	Direction générale de la cohésion sociale			+33 1 40 56 82 16	+33 1 40 56 74 55	http://www.social-sante.gouv.fr	14 avenue Duquesne		75350	paris SP 07		48.838417	2.317603
186438	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186438	Mission du management de l'information et de la gouvernance des systèmes d'information	2015-11-09	administration-centrale-ou-ministere	186435	Service des politiques d'appui			+33 1 40 56 60 00	+33 1 40 56 87 19	http://www.social-sante.gouv.fr	14 avenue Duquesne		75350	Paris SP 07		48.838417	2.317603
186441	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186441	Cabinet du directeur général de la cohésion sociale	2015-11-12	administration-centrale-ou-ministere	186430	Direction générale de la cohésion sociale			+33 1 40 56 60 00	+33 1 44 56 87 19	http://www.social-sante.gouv.fr	14 avenue Duquesne		75350	Paris SP 07		48.838417	2.317603
186503	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186503	Mission de contrôle des activités financières 	2015-11-24	administration-centrale-ou-ministere	171762	Direction générale du Trésor 	Tresor-communication@dgtresor.gouv.fr	http://www.economie.gouv.fr/courrier	+33 1 44 87 17 17	+33 1 53 18 36 15	http://www.tresor.economie.gouv.fr	139 rue de Bercy		75572	Paris Cedex 12			
186599	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186599	Mission de supervision de l'Organisation conjointe de coopération en matière d'armement (OCCAR)	2015-12-15	administration-centrale-ou-ministere	170295	Direction des opérations		http://www.defense.gouv.fr/portail-defense/rubriques-complementaires/contact	+33 1 46 19 50 00	+33 1 46 19 50 01	http://www.defense.gouv.fr/dga	7-9 rue des Mathurins		92221	Bagneux Cedex		48.79388	2.306561
186605	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186605	Service du maintien en condition opérationnelle	2015-12-15	administration-centrale-ou-ministere	170295	Direction des opérations	dga-cab.courrier.fct@intradef.gouv.fr	http://www.defense.gouv.fr/portail-defense/rubriques-complementaires/contact	+33 1 46 19 50 00	+33 1 46 19 50 01	http://www.defense.gouv.fr/dga	7-9 rue des Mathurins		92221	Bagneux Cedex		48.79388	2.306561
186612	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186612	Service technique	2015-12-15	administration-centrale-ou-ministere	171123	Direction technique	dga-cab.courrier.fct@intradef.gouv.fr	http://www.defense.gouv.fr/portail-defense/rubriques-complementaires/contact	+33 1 46 19 85 12	+33 1 46 19 85 72	http://www.defense.gouv.fr/dga	7-9 rue des Mathurins		92221	Bagneux Cedex		48.79388	2.306561
186726	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_186726	Sous-direction des prestations	2015-12-18	administration-centrale-ou-ministere	171123	Direction technique	dga-cab.courrier.fct@intradef.gouv.fr	http://www.defense.gouv.fr/portail-defense/rubriques-complementaires/contact	+33 1 46 19 85 37	+33 1 46 19 85 38	http://www.defense.gouv.fr/dga	7-9 rue des Mathurins		92221	Bagneux Cedex		48.79388	2.306561
187224	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_187224	Secrétariat du Conseil de défense et de sécurité nationale	2015-12-22	administration-centrale-ou-ministere	171519	Secrétariat général de la défense et de la sécurité nationale	courrier.sgdsn@sgdsn.gouv.fr	http://www.gouvernement.fr/premier-ministre/ecrire	+33 1 71 75 80 11	+33 1 71 75 80 40	http://www.sgdsn.gouv.fr	51 boulevard de la Tour-Maubourg		75700	Paris SP 07			
187802	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_187802	Bureau Innovation et recherche clinique - PF4	2015-11-09	administration-centrale-ou-ministere	167360	Sous-direction du pilotage de la performance des acteurs de l'offre de soins - PF			+33 1 40 56 60 00	+33 1 40 56 60 66	http://www.sante.gouv.fr	14 avenue Duquesne		75350	Paris SP 07			
187804	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_187804	Sous-direction de la stratégie et des ressources - SR	2015-11-09	administration-centrale-ou-ministere	171317	Direction générale de l'offre de soins			+33 1 40 56 60 00	+33 1 40 56 60 66	http://www.sante.gouv.fr	14 avenue Duquesne		75350	Paris SP 07			
187807	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_187807	Bureau Usagers de l'offre de soins - SR3	2015-11-09	administration-centrale-ou-ministere	187804	Sous-direction de la stratégie et des ressources - SR			+33 1 40 56 60 00	+33 1 40 56 60 66	http://www.sante.gouv.fr	14 avenue Duquesne		75350	Paris SP 07			
187826	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_187826	Bureau Système d'information décisionnel - SR6	2015-11-09	administration-centrale-ou-ministere	187804	Sous-direction de la stratégie et des ressources - SR			+33 1 40 56 60 00	+33 1 40 56 49 63	http://www.sante.gouv.fr	14 avenue Duquesne		75350	Paris SP 07			
188101	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_188101	Commissariat général à l'investissement	2016-01-04	administration-centrale-ou-ministere	172210	Premier ministre	contact.cgi@pm.gouv.fr	http://www.gouvernement.fr/contact/contactez-le-commissariat-general-a-l-investissement	+33 1 42 75 80 00		http://investissement-avenir.gouvernement.fr	Hôtel de Cassini, 32 rue de Babylone		75700	Paris SP 07			
188194	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_188194	Médiation des entreprises  	2016-01-22	administration-centrale-ou-ministere	427869	Ministère de l'Économie, de l'Industrie et du Numérique		http://www.economie.gouv.fr/mediateur-des-entreprises/contactez-mediateur-des-entreprises	+33 1 53 17 89 55	+33 1 53 17 87 92	http://www.economie.gouv.fr/mediateur-des-entreprises	100 rue de Richelieu		75002	Paris		48.870865	2.339566
188198	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_188198	Mission Ressources, animation, synthèses	2015-03-19	administration-centrale-ou-ministere	171330	Délégation aux affaires européennes et internationales			+33 1 40 56 73 81	+33 1 40 56 72 43	http://travail-emploi.gouv.fr	14 avenue Duquesne		75730	Paris SP 07		48.83822	2.31686
188211	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_188211	Bureau des politiques et des relations européennes - DAEI1	2015-03-19	administration-centrale-ou-ministere	171330	Délégation aux affaires européennes et internationales	DAEI-SECR@sante.gouv.fr		+33 1 40 56 73 81	+33 1 40 56 72 43	http://travail-emploi.gouv.fr	14 avenue Duquesne		75730	Paris SP 07		48.83822	2.31686
188213	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_188213	Bureau international Santé et protection sociale - DAEI2	2015-03-19	administration-centrale-ou-ministere	171330	Délégation aux affaires européennes et internationales			+33 1 40 56 73 81	+33 1 40 56 72 43	http://travail-emploi.gouv.fr	14 avenue Duquesne		75730	Paris SP 07		48.83822	2.31686
188216	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_188216	Bureau international Travail, emploi, affaires sociales et droits de l'homme - DAEI3	2015-03-19	administration-centrale-ou-ministere	171330	Délégation aux affaires européennes et internationales			+33 1 40 56 73 81	+33 1 40 56 72 43	http://travail-emploi.gouv.fr	14 avenue Duquesne		75730	Paris SP 07		48.83822	2.31686
188218	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_188218	Bureau des affaires européennes et internationales	2015-11-09	administration-centrale-ou-ministere	186430	Direction générale de la cohésion sociale			+33 1 40 56 85 31	+33 1 40 56 87 67	http://www.social-sante.gouv.fr	14 avenue Duquesne		75350	Paris SP 07		48.838417	2.317603
188871	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_188871	Sous-direction de l'organisation judiciaire et de l'innovation	2015-11-09	administration-centrale-ou-ministere	171071	Direction des services judiciaires		http://www.annuaires.justice.gouv.fr/inc_alias/contact.php?contact=annuaires	+33 1 44 77 60 60		http://www.justice.gouv.fr	13 place Vendôme		75042	Paris Cedex 01		48.867783	2.328739
189024	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_189024	Centre de pilotage et de conduite du soutien	2015-12-15	administration-centrale-ou-ministere	171915	Pôle Soutien	cellule.communication@defense.gouv.fr	http://www.defense.gouv.fr/portail-defense/rubriques-complementaires/contact	+33 1 80 50 14 00	+33 1 42 19 38 26	http://www.defense.gouv.fr/ema	14 rue Saint-Dominique		75700	Paris SP 07		48.859802	2.321807
189025	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_189025	Pôle Ressources humaines	2015-12-15	administration-centrale-ou-ministere	171985	État-major des armées	cellule.communication@defense.gouv.fr	http://www.defense.gouv.fr/portail-defense/rubriques-complementaires/contact	+33 1 45 52 49 33	+33 1 45 52 49 69	http://www.defense.gouv.fr/ema	5 B avenue de la porte de Sèvres		75509	Paris Cedex 15			
189037	http://lannuaire.service-public.fr/gouvernement/administration-centrale-ou-ministere_189037	Direction centrale du service du commissariat des armées	2016-02-01	administration-centrale-ou-ministere	171985	État-major des armées	sca-balard@air.defense.gouv.fr	http://www.defense.gouv.fr/portail-defense/rubriques-complementaires/contact http://www.onac-vg.fr/fr/contact/		+33 1 45 52 64 96	http://www.defense.gouv.fr	5 bis avenue de la Porte-de-Sèvres		75509	Paris Cedex 15		48.83563	2.278172
